The Geodesy Plotter,Date: 2026-05-11 11:16:31,Total: 5789,"solution: SPOTGINS
productType: POSITION
"

NAME,EPOCH START,EPOCH END,UPDATED,DOI,REF FRAME,CONSTELLATION,DOWNLOAD URL,YEARS,FILL RATE,NETWORKS,ANALYSIS CENTER,SOLUTION,STATION,PRODUCT TYPE
SPOTGINS_BOTH00AUS.ENU,2022-01-03T00:00:00Z,2025-06-30T23:59:59Z,2025-09-07T17:17:22Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BOTH00AUS/SPOTGINS_BOTH00AUS.enu,3.490189336324689,96.0,"['APREF', 'UCSD']",EOST,SPOTGINS,BOTH00AUS,POSITION
SPOTGINS_BOTI00PRT.ENU,2008-10-27T00:00:00Z,2023-06-13T23:59:59Z,2025-08-21T10:05:11Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BOTI00PRT/SPOTGINS_BOTI00PRT.enu,14.624344024894162,95.69449644327968,"['EPOS', 'ReNEP']",EOST,SPOTGINS,BOTI00PRT,POSITION
SPOTGINS_BOU200CHE.ENU,2009-07-15T00:00:00Z,2019-11-28T23:59:59Z,2025-09-17T11:15:13Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BOU200CHE/SPOTGINS_BOU200CHE.enu,10.366757896671484,98.44286091316971,,EOST,SPOTGINS,BOU200CHE,POSITION
SPOTGINS_BOUF00FRA.ENU,2021-06-23T00:00:00Z,2025-12-28T23:59:59Z,2026-02-11T04:32:06Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/BOUF00FRA/SPOTGINS_BOUF00FRA.enu,4.509126137602353,99.15151515151514,"['EPOS', 'RENAG']",OMP,SPOTGINS,BOUF00FRA,POSITION
SPOTGINS_BOUG00FRA.ENU,2013-10-16T00:00:00Z,2025-12-26T23:59:59Z,2026-02-17T14:43:49Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BOUG00FRA/SPOTGINS_BOUG00FRA.enu,12.19427329708216,90.61728395061729,"['RGP', 'UCSD']",OMP,SPOTGINS,BOUG00FRA,POSITION
SPOTGINS_BOUI00FRA.ENU,2025-07-15T00:00:00Z,2025-12-28T23:59:59Z,2026-04-01T13:05:57Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/BOUI00FRA/SPOTGINS_BOUI00FRA.enu,0.4488934202854463,99.40119760479041,"['EPOS', 'RENAG']",OMP,SPOTGINS,BOUI00FRA,POSITION
SPOTGINS_BOUL00GLP.ENU,2013-01-30T00:00:00Z,2024-03-03T23:59:59Z,2026-04-23T07:01:59Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BOUL00GLP/SPOTGINS_BOUL00GLP.enu,11.095824745861536,80.3505307331523,['Orpheon'],ULR,SPOTGINS,BOUL00GLP,POSITION
SPOTGINS_BOUR00CHE.ENU,2009-07-15T00:00:00Z,2019-11-28T23:59:59Z,2025-09-17T11:15:13Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BOUR00CHE/SPOTGINS_BOUR00CHE.enu,10.366757896671484,98.28450778569542,,EOST,SPOTGINS,BOUR00CHE,POSITION
SPOTGINS_BOUS00FRA.ENU,2009-02-07T00:00:00Z,2025-12-28T23:59:59Z,2026-02-17T17:26:29Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BOUS00FRA/SPOTGINS_BOUS00FRA.enu,16.88158792176845,97.03355487112985,"['EPOS', 'RGP', 'TERIA', 'UCSD']",OMP,SPOTGINS,BOUS00FRA,POSITION
SPOTGINS_BOVE00FRA.ENU,2015-03-12T00:00:00Z,2025-12-28T23:59:59Z,2026-02-17T18:13:02Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BOVE00FRA/SPOTGINS_BOVE00FRA.enu,10.785763144218825,97.3637515842839,"['RGP', 'UCSD']",OMP,SPOTGINS,BOVE00FRA,POSITION
SPOTGINS_BOWN00AUS.ENU,2024-01-11T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T09:26:18Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/BOWN00AUS/SPOTGINS_BOWN00AUS.enu,2.1067761490100643,92.86640726329442,"['SONEL', 'UCSD']",ULR,SPOTGINS,BOWN00AUS,POSITION
SPOTGINS_BOXM00NLD.ENU,2005-08-25T00:00:00Z,2025-06-30T23:59:59Z,2025-09-16T03:47:35Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BOXM00NLD/SPOTGINS_BOXM00NLD.enu,19.840520159961468,98.22068965517241,['NETPOS'],EOST,SPOTGINS,BOXM00NLD,POSITION
SPOTGINS_BOYD00AUS.ENU,2021-08-06T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T09:27:34Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BOYD00AUS/SPOTGINS_BOYD00AUS.enu,4.531028943899409,93.79144062688366,"['APREF', 'SONEL', 'UCSD']",ULR,SPOTGINS,BOYD00AUS,POSITION
SPOTGINS_BPAN00REU.ENU,2013-11-01T00:00:00Z,2026-01-01T23:59:59Z,2026-04-23T07:03:08Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BPAN00REU/SPOTGINS_BPAN00REU.enu,12.16700886632697,93.25084364454443,"['RGP', 'UCSD']",ULR,SPOTGINS,BPAN00REU,POSITION
SPOTGINS_BPDL00POL.ENU,2008-04-03T00:00:00Z,2025-06-30T23:59:59Z,2025-09-18T20:52:40Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BPDL00POL/SPOTGINS_BPDL00POL.enu,17.240930837579537,98.1422673864719,"['ASGEUPOS', 'EPN', 'EPOS', 'UCSD']",EOST,SPOTGINS,BPDL00POL,POSITION
SPOTGINS_BPEB00CAN.ENU,2018-06-20T00:00:00Z,2023-10-24T23:59:59Z,2025-03-19T08:40:02Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BPEB00CAN/SPOTGINS_BPEB00CAN.enu,5.342231316703425,95.13319672131148,"['NRCan', 'UCSD']",EOST,SPOTGINS,BPEB00CAN,POSITION
SPOTGINS_BRAE00GBR.ENU,2005-10-21T00:00:00Z,2025-06-30T23:59:59Z,2025-08-26T15:47:03Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRAE00GBR/SPOTGINS_BRAE00GBR.enu,19.68720051588207,97.87293201723898,"['EPOS', 'OS Net']",EOST,SPOTGINS,BRAE00GBR,POSITION
SPOTGINS_BRAG00PRT.ENU,2017-01-01T00:00:00Z,2025-06-30T23:59:59Z,2025-08-21T10:05:11Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRAG00PRT/SPOTGINS_BRAG00PRT.enu,8.492927187111821,97.38962294553659,"['EPOS', 'ReNEP']",EOST,SPOTGINS,BRAG00PRT,POSITION
SPOTGINS_BRAS00ITA.ENU,2005-03-01T00:00:00Z,2025-05-31T23:59:59Z,2025-07-30T15:39:24Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRAS00ITA/SPOTGINS_BRAS00ITA.enu,20.246520616269933,96.55265648235772,"['EPOS', 'RING', 'UCSD']",EOST,SPOTGINS,BRAS00ITA,POSITION
SPOTGINS_BRAZ00BRA.ENU,2000-05-04T00:00:00Z,2025-06-30T23:59:59Z,2025-09-10T12:58:57Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRAZ00BRA/SPOTGINS_BRAZ00BRA.enu,25.158795313965573,97.05050065302568,"['APREF', 'IGS', 'RBMC', 'SIRGAS', 'SONEL', 'UCSD']",EOST,SPOTGINS,BRAZ00BRA,POSITION
SPOTGINS_BRBA00AUS.ENU,2011-02-03T00:00:00Z,2025-06-30T23:59:59Z,2025-09-07T17:17:22Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRBA00AUS/SPOTGINS_BRBA00AUS.enu,14.399840260349329,93.46131914084775,"['APREF', 'UCSD']",EOST,SPOTGINS,BRBA00AUS,POSITION
SPOTGINS_BRBI00AUS.ENU,2021-11-23T00:00:00Z,2025-06-30T23:59:59Z,2025-09-07T17:17:22Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRBI00AUS/SPOTGINS_BRBI00AUS.enu,3.596965517022841,89.8936170212766,"['APREF', 'UCSD']",EOST,SPOTGINS,BRBI00AUS,POSITION
SPOTGINS_BRCT00BEL.ENU,2003-05-04T00:00:00Z,2025-06-30T23:59:59Z,2025-09-16T10:12:45Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRCT00BEL/SPOTGINS_BRCT00BEL.enu,22.158795313965573,95.4163577958982,"['EPOS', 'FLEPOS']",EOST,SPOTGINS,BRCT00BEL,POSITION
SPOTGINS_BRD200NLD.ENU,2009-04-15T00:00:00Z,2025-06-30T23:59:59Z,2025-09-16T03:47:35Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRD200NLD/SPOTGINS_BRD200NLD.enu,16.208076628133952,99.22297297297298,['NETPOS'],EOST,SPOTGINS,BRD200NLD,POSITION
SPOTGINS_BRDO00FRA.ENU,2010-11-10T00:00:00Z,2025-12-28T23:59:59Z,2026-02-17T19:05:35Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRDO00FRA/SPOTGINS_BRDO00FRA.enu,15.134154656881385,93.90376266280752,"['EPOS', 'RGP', 'TERIA', 'UCSD']",OMP,SPOTGINS,BRDO00FRA,POSITION
SPOTGINS_BRDQ00BOL.ENU,2014-07-30T00:00:00Z,2016-02-19T23:59:59Z,2025-03-18T22:47:24Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRDQ00BOL/SPOTGINS_BRDQ00BOL.enu,1.550193899409334,100.0,"['UCSD', 'UNAVCO']",EOST,SPOTGINS,BRDQ00BOL,POSITION
SPOTGINS_BRDW00AUS.ENU,2011-06-19T00:00:00Z,2025-06-30T23:59:59Z,2025-09-07T17:17:22Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRDW00AUS/SPOTGINS_BRDW00AUS.enu,14.032854177757498,93.83534920015607,"['APREF', 'UCSD']",EOST,SPOTGINS,BRDW00AUS,POSITION
SPOTGINS_BRE200FRA.ENU,2014-11-15T00:00:00Z,2025-12-28T23:59:59Z,2026-02-17T20:00:53Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRE200FRA/SPOTGINS_BRE200FRA.enu,11.120465402945724,96.5041851304776,"['RGP', 'UCSD']",OMP,SPOTGINS,BRE200FRA,POSITION
SPOTGINS_BREC00GBR.ENU,2005-07-06T00:00:00Z,2025-06-30T23:59:59Z,2025-08-26T15:47:03Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BREC00GBR/SPOTGINS_BREC00GBR.enu,19.97467484853094,97.63013698630138,"['EPOS', 'OS Net']",EOST,SPOTGINS,BREC00GBR,POSITION
SPOTGINS_BREN00ATA.ENU,2006-12-28T00:00:00Z,2024-11-30T23:59:59Z,2025-05-30T15:11:57Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BREN00ATA/SPOTGINS_BREN00ATA.enu,17.914442131214035,27.722621047808154,"['UCSD', 'UNAVCO']",EOST,SPOTGINS,BREN00ATA,POSITION
SPOTGINS_BRES00FRA.ENU,2020-02-05T00:00:00Z,2025-12-28T23:59:59Z,2026-01-31T07:32:08Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRES00FRA/SPOTGINS_BRES00FRA.enu,5.887063623342713,82.12627669452182,[],OMP,SPOTGINS,BRES00FRA,POSITION
SPOTGINS_BRET00FRA.ENU,2004-06-16T00:00:00Z,2024-09-12T23:59:59Z,2025-09-17T23:12:20Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRET00FRA/SPOTGINS_BRET00FRA.enu,20.238192986792406,91.93941033270218,[],OMP,SPOTGINS,BRET00FRA,POSITION
SPOTGINS_BREU00ITA.ENU,2025-04-03T00:00:00Z,2025-05-31T23:59:59Z,2025-07-30T15:39:24Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BREU00ITA/SPOTGINS_BREU00ITA.enu,0.15879531396557406,100.0,"['EPOS', 'SPIN3']",EOST,SPOTGINS,BREU00ITA,POSITION
SPOTGINS_BREV00FRA.ENU,2020-07-19T00:00:00Z,2025-12-28T23:59:59Z,2026-02-17T21:55:32Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BREV00FRA/SPOTGINS_BREV00FRA.enu,5.437942017136918,98.34087481146304,"['EPOS', 'RGP', 'TERIA', 'UCSD']",OMP,SPOTGINS,BREV00FRA,POSITION
SPOTGINS_BREW00USA.ENU,2001-12-20T00:00:00Z,2024-12-31T23:59:59Z,2025-04-16T18:54:11Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BREW00USA/SPOTGINS_BREW00USA.enu,23.032854177757496,98.6330678711518,"['APREF', 'IGS', 'NGS', 'SIRGAS', 'SONEL', 'UCSD', 'UNAVCO']",EOST,SPOTGINS,BREW00USA,POSITION
SPOTGINS_BRFT00BRA.ENU,2005-09-16T00:00:00Z,2025-06-30T23:59:59Z,2025-09-10T12:58:57Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRFT00BRA/SPOTGINS_BRFT00BRA.enu,19.78028744264456,77.43185277431853,"['APREF', 'IGS', 'NGS', 'RBMC', 'SIRGAS', 'SONEL', 'UCSD']",EOST,SPOTGINS,BRFT00BRA,POSITION
SPOTGINS_BRG900FRA.ENU,2018-07-24T00:00:00Z,2025-12-28T23:59:59Z,2026-02-17T22:42:35Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRG900FRA/SPOTGINS_BRG900FRA.enu,7.424252763201258,98.26887661141804,"['RGP', 'UCSD']",OMP,SPOTGINS,BRG900FRA,POSITION
SPOTGINS_BRGG00BEL.ENU,2005-04-07T00:00:00Z,2025-06-30T23:59:59Z,2025-09-16T10:12:45Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRGG00BEL/SPOTGINS_BRGG00BEL.enu,20.22997943443101,96.30581867388362,"['EPOS', 'FLEPOS']",EOST,SPOTGINS,BRGG00BEL,POSITION
SPOTGINS_BRGN00PRT.ENU,2007-06-12T00:00:00Z,2025-06-30T23:59:59Z,2025-08-21T10:05:11Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRGN00PRT/SPOTGINS_BRGN00PRT.enu,18.05201913326742,92.65888063097223,"['EPOS', 'ReNEP']",EOST,SPOTGINS,BRGN00PRT,POSITION
SPOTGINS_BRIN00AUS.ENU,2021-08-05T00:00:00Z,2025-06-30T23:59:59Z,2025-09-07T17:17:22Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRIN00AUS/SPOTGINS_BRIN00AUS.enu,3.895277175704109,97.9663394109397,"['APREF', 'UCSD']",EOST,SPOTGINS,BRIN00AUS,POSITION
SPOTGINS_BRIP00ATA.ENU,2007-12-13T00:00:00Z,2018-02-06T23:59:59Z,2025-05-30T15:11:57Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRIP00ATA/SPOTGINS_BRIP00ATA.enu,10.150581761604178,98.8403451995685,"['UCSD', 'UNAVCO']",EOST,SPOTGINS,BRIP00ATA,POSITION
SPOTGINS_BRIS00ITA.ENU,2010-05-26T00:00:00Z,2023-04-20T23:59:59Z,2025-07-30T15:39:24Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRIS00ITA/SPOTGINS_BRIS00ITA.enu,12.892539324916978,96.71052631578947,"['EPOS', 'RING']",EOST,SPOTGINS,BRIS00ITA,POSITION
SPOTGINS_BRIV00FRA.ENU,2019-01-23T00:00:00Z,2025-12-28T23:59:59Z,2026-02-17T23:30:27Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRIV00FRA/SPOTGINS_BRIV00FRA.enu,6.919917832788299,99.36808846761454,"['EPOS', 'RGP', 'TERIA', 'UCSD']",OMP,SPOTGINS,BRIV00FRA,POSITION
SPOTGINS_BRIX00ITA.ENU,2002-12-19T00:00:00Z,2012-08-27T23:59:59Z,2025-07-30T15:39:24Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRIX00ITA/SPOTGINS_BRIX00ITA.enu,9.681838891423936,60.49731562588302,['UCSD'],EOST,SPOTGINS,BRIX00ITA,POSITION
SPOTGINS_BRJA00ESP.ENU,2013-01-01T00:00:00Z,2025-05-31T23:59:59Z,2025-08-21T10:11:02Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRJA00ESP/SPOTGINS_BRJA00ESP.enu,12.410791663497857,83.59064843405382,"['EPOS', 'ARAGEA']",EOST,SPOTGINS,BRJA00ESP,POSITION
SPOTGINS_BRLA00AUS.ENU,2015-08-14T00:00:00Z,2025-06-30T23:59:59Z,2025-09-07T17:17:22Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRLA00AUS/SPOTGINS_BRLA00AUS.enu,9.87063651861992,95.26184538653366,"['APREF', 'UCSD']",EOST,SPOTGINS,BRLA00AUS,POSITION
SPOTGINS_BRLD00ROU.ENU,2019-03-12T00:00:00Z,2024-08-31T23:59:59Z,2024-10-31T12:00:38Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRLD00ROU/SPOTGINS_BRLD00ROU.enu,5.4655486792404995,86.74337168584292,"['EPOS', 'NFO_VRANCEA', 'NIEP_GNSS']",EOST,SPOTGINS,BRLD00ROU,POSITION
SPOTGINS_BRM200FRA.ENU,2020-04-28T00:00:00Z,2025-12-28T23:59:59Z,2026-02-18T00:34:08Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRM200FRA/SPOTGINS_BRM200FRA.enu,5.659707930894618,97.24770642201835,"['RGP', 'UCSD']",OMP,SPOTGINS,BRM200FRA,POSITION
SPOTGINS_BRMF00FRA.ENU,2014-02-25T00:00:00Z,2025-12-28T23:59:59Z,2026-02-11T04:57:09Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/BRMF00FRA/SPOTGINS_BRMF00FRA.enu,11.83230660760007,99.81502890173411,"['EPN', 'EPOS', 'RGP', 'UCSD']",OMP,SPOTGINS,BRMF00FRA,POSITION
SPOTGINS_BRMG00DEU.ENU,2020-04-15T00:00:00Z,2025-03-31T23:59:59Z,2025-05-20T12:57:21Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRMG00DEU/SPOTGINS_BRMG00DEU.enu,4.947296340659619,100.05521811154058,"['EPN', 'EPOS', 'IGS', 'UCSD']",EOST,SPOTGINS,BRMG00DEU,POSITION
SPOTGINS_BRMH00FRA.ENU,2016-09-26T00:00:00Z,2020-04-27T23:59:59Z,2025-04-03T12:43:26Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRMH00FRA/SPOTGINS_BRMH00FRA.enu,3.580424335183918,97.25190839694656,"['RGP', 'UCSD']",OMP,SPOTGINS,BRMH00FRA,POSITION
SPOTGINS_BRMU00BMU.ENU,2000-05-04T00:00:00Z,2020-09-14T23:59:59Z,2026-04-08T09:36:05Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRMU00BMU/SPOTGINS_BRMU00BMU.enu,20.358658421426217,91.42357843796209,"['APREF', 'NGS', 'SONEL', 'UCSD']",ULR,SPOTGINS,BRMU00BMU,POSITION
SPOTGINS_BRMZ00FRA.ENU,2016-04-20T00:00:00Z,2025-12-28T23:59:59Z,2026-02-18T02:56:19Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRMZ00FRA/SPOTGINS_BRMZ00FRA.enu,9.681610737191676,99.63276836158192,"['EPOS', 'RGP', 'TERIA', 'UCSD']",OMP,SPOTGINS,BRMZ00FRA,POSITION
SPOTGINS_BRNY00FRA.ENU,2007-03-31T00:00:00Z,2009-10-02T23:59:59Z,2025-06-19T12:29:00Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRNY00FRA/SPOTGINS_BRNY00FRA.enu,2.501026662357087,96.72846237731734,"['RGP', 'UCSD']",OMP,SPOTGINS,BRNY00FRA,POSITION
SPOTGINS_BRO100AUS.ENU,2010-07-10T00:00:00Z,2026-04-10T23:59:59Z,2026-05-07T17:10:43Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/BRO100AUS/SPOTGINS_BRO100AUS.enu,15.741957531624712,94.50816823079596,"['APREF', 'SONEL', 'UCSD']",ULR,SPOTGINS,BRO100AUS,POSITION
SPOTGINS_BROC00AUS.ENU,2011-05-06T00:00:00Z,2025-06-30T23:59:59Z,2025-09-07T17:17:22Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BROC00AUS/SPOTGINS_BROC00AUS.enu,14.153319612391309,96.88588007736944,"['APREF', 'UCSD']",EOST,SPOTGINS,BROC00AUS,POSITION
SPOTGINS_BRON00FRA.ENU,2013-02-18T00:00:00Z,2013-10-25T23:59:59Z,2025-04-03T16:58:05Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRON00FRA/SPOTGINS_BRON00FRA.enu,0.6791010406368038,100.0,"['EPN', 'EPOS', 'RGP', 'UCSD']",OMP,SPOTGINS,BRON00FRA,POSITION
SPOTGINS_BRSG00BMU.ENU,2016-02-25T00:00:00Z,2026-02-01T23:59:59Z,2026-04-08T09:29:39Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRSG00BMU/SPOTGINS_BRSG00BMU.enu,9.919917832788299,78.65013774104683,"['NGS', 'SONEL', 'UCSD']",ULR,SPOTGINS,BRSG00BMU,POSITION
SPOTGINS_BRSK00POL.ENU,2016-01-01T00:00:00Z,2025-06-30T23:59:59Z,2025-09-18T20:52:41Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRSK00POL/SPOTGINS_BRSK00POL.enu,9.492927187111821,65.09080426635919,"['EPOS', 'ASGEUPOS']",EOST,SPOTGINS,BRSK00POL,POSITION
SPOTGINS_BRST00FRA.ENU,2000-05-04T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T09:44:51Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/BRST00FRA/SPOTGINS_BRST00FRA.enu,25.78291121631556,88.09296402419612,"['APREF', 'EPN', 'EPOS', 'IGS', 'RGP', 'SONEL', 'UCSD']",ULR,SPOTGINS,BRST00FRA,POSITION
SPOTGINS_BRTM00FRA.ENU,2018-02-18T00:00:00Z,2025-12-28T23:59:59Z,2026-02-18T06:12:15Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRTM00FRA/SPOTGINS_BRTM00FRA.enu,7.851471563109996,99.23371647509579,"['RGP', 'UCSD']",OMP,SPOTGINS,BRTM00FRA,POSITION
SPOTGINS_BRTS00BLR.ENU,2011-04-15T00:00:00Z,2025-06-30T23:59:59Z,2025-08-25T11:07:10Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRTS00BLR/SPOTGINS_BRTS00BLR.enu,14.208076628133952,95.89595375722544,"['EPN', 'UCSD']",EOST,SPOTGINS,BRTS00BLR,POSITION
SPOTGINS_BRTZ00FRA.ENU,2001-01-31T00:00:00Z,2006-08-12T23:59:59Z,2025-04-15T12:54:22Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRTZ00FRA/SPOTGINS_BRTZ00FRA.enu,5.528519247344538,75.1980198019802,"['RGP', 'UCSD']",OMP,SPOTGINS,BRTZ00FRA,POSITION
SPOTGINS_BRUI00AUS.ENU,2022-01-03T00:00:00Z,2025-06-30T23:59:59Z,2025-09-07T17:17:22Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRUI00AUS/SPOTGINS_BRUI00AUS.enu,3.490189336324689,97.41176470588235,"['APREF', 'UCSD']",EOST,SPOTGINS,BRUI00AUS,POSITION
SPOTGINS_BRUN00BRN.ENU,2016-04-05T00:00:00Z,2024-12-19T23:59:59Z,2025-05-30T15:03:25Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRUN00BRN/SPOTGINS_BRUN00BRN.enu,8.698037841914468,37.503929581892486,"['APREF', 'IGS', 'UCSD']",EOST,SPOTGINS,BRUN00BRN,POSITION
SPOTGINS_BRUR00NOR.ENU,2022-12-21T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T09:27:28Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/BRUR00NOR/SPOTGINS_BRUR00NOR.enu,3.164271015539838,93.17199654278306,"['NMA-CORS', 'SONEL', 'UCSD']",ULR,SPOTGINS,BRUR00NOR,POSITION
SPOTGINS_BRUS00BEL.ENU,2000-05-04T00:00:00Z,2012-02-14T23:59:59Z,2025-09-16T10:12:45Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRUS00BEL/SPOTGINS_BRUS00BEL.enu,11.769221962379902,99.65140599581687,"['APREF', 'EPN', 'EPOS', 'IGS', 'ROB_GNSS', 'SONEL', 'UCSD']",EOST,SPOTGINS,BRUS00BEL,POSITION
SPOTGINS_BRUX00BEL.ENU,2009-01-01T00:00:00Z,2025-02-16T23:59:59Z,2025-09-16T10:12:45Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRUX00BEL/SPOTGINS_BRUX00BEL.enu,16.12594110451999,98.5910711254456,"['APREF', 'EPN', 'EPOS', 'IGS', 'ROB_GNSS', 'SONEL', 'UCSD']",EOST,SPOTGINS,BRUX00BEL,POSITION
SPOTGINS_BRWN00AUS.ENU,2014-09-03T00:00:00Z,2025-06-30T23:59:59Z,2025-09-07T17:17:22Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRWN00AUS/SPOTGINS_BRWN00AUS.enu,10.815879502877278,89.07159119655958,"['APREF', 'UCSD']",EOST,SPOTGINS,BRWN00AUS,POSITION
SPOTGINS_BRWO00POL.ENU,2022-12-05T00:00:00Z,2025-06-30T23:59:59Z,2025-09-18T20:52:44Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRWO00POL/SPOTGINS_BRWO00POL.enu,2.5668491583643878,79.33972310969116,"['EPOS', 'ASGEUPOS']",EOST,SPOTGINS,BRWO00POL,POSITION
SPOTGINS_BRZR00ESP.ENU,2018-12-03T00:00:00Z,2025-05-31T23:59:59Z,2025-08-21T10:11:02Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BRZR00ESP/SPOTGINS_BRZR00ESP.enu,6.490189336324689,99.36762225969646,"['EPOS', 'BFA']",EOST,SPOTGINS,BRZR00ESP,POSITION
SPOTGINS_BSA100ATA.ENU,2012-02-08T00:00:00Z,2025-04-30T23:59:59Z,2025-05-30T15:11:57Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/BSA100ATA/SPOTGINS_BSA100ATA.enu,13.224617809972875,43.29192546583851,"['UCSD', 'UNAVCO']",EOST,SPOTGINS,BSA100ATA,POSITION
SPOTGINS_BSCN00FRA.ENU,2001-10-18T00:00:00Z,2025-12-28T23:59:59Z,2026-02-11T05:05:41Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/BSCN00FRA/SPOTGINS_BSCN00FRA.enu,24.194273297082162,96.18692011767368,"['EPN', 'EPOS', 'RGP', 'UCSD']",OMP,SPOTGINS,BSCN00FRA,POSITION
SPOTGINS_BSHM00ISR.ENU,2000-05-04T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T09:44:27Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/BSHM00ISR/SPOTGINS_BSHM00ISR.enu,25.78291121631556,85.7051894301178,"['APREF', 'IGS', 'SONEL', 'UCSD', 'UNAVCO']",ULR,SPOTGINS,BSHM00ISR,POSITION
